,w,h,area,ratio
1172,472.0,347.0,163784.0,1.3602305475504324
1173,483.0,349.0,168567.0,1.3839541547277936
1174,491.0,351.0,172341.0,1.398860398860399
1175,479.0,381.0,182499.0,1.2572178477690288
1176,512.0,402.0,205824.0,1.2736318407960199
1177,512.0,364.0,186368.0,1.4065934065934067
1178,495.0,357.0,176715.0,1.3865546218487395
1179,463.0,372.0,172236.0,1.2446236559139785
1180,512.0,372.0,190464.0,1.3763440860215055
1181,512.0,383.0,196096.0,1.3368146214099217
1182,512.0,420.0,215040.0,1.2190476190476192
1183,511.0,383.0,195713.0,1.3342036553524803
1184,505.0,425.0,214625.0,1.188235294117647
1185,463.0,410.0,189830.0,1.1292682926829267
1186,491.0,393.0,192963.0,1.2493638676844783
1187,512.0,407.0,208384.0,1.257985257985258
1188,512.0,482.0,246784.0,1.062240663900415
1189,509.0,368.0,187312.0,1.3831521739130435
1190,505.0,395.0,199475.0,1.2784810126582278
1191,468.0,391.0,182988.0,1.19693094629156
1192,512.0,392.0,200704.0,1.3061224489795917
1193,512.0,381.0,195072.0,1.3438320209973753
1194,512.0,416.0,212992.0,1.2307692307692308
1195,512.0,363.0,185856.0,1.4104683195592287
1196,504.0,359.0,180936.0,1.4038997214484679
1197,512.0,392.0,200704.0,1.3061224489795917
1198,483.0,353.0,170499.0,1.368271954674221
1199,450.0,304.0,136800.0,1.480263157894737
1200,512.0,416.0,212992.0,1.2307692307692308
1201,512.0,423.0,216576.0,1.210401891252955
1202,506.0,423.0,214038.0,1.1962174940898345
1203,506.0,371.0,187726.0,1.3638814016172507
1204,512.0,402.0,205824.0,1.2736318407960199
1205,512.0,402.0,205824.0,1.2736318407960199
1206,483.0,389.0,187887.0,1.2416452442159382
1207,497.0,366.0,181902.0,1.3579234972677596
1208,482.0,389.0,187498.0,1.2390745501285347
1209,503.0,395.0,198685.0,1.2734177215189872
1210,417.0,324.0,135108.0,1.287037037037037
1211,471.0,369.0,173799.0,1.2764227642276422
1212,494.0,380.0,187720.0,1.3
1213,486.0,335.0,162810.0,1.4507462686567165
1214,512.0,383.0,196096.0,1.3368146214099217
1215,482.0,387.0,186534.0,1.2454780361757105
1216,471.0,379.0,178509.0,1.2427440633245384
1217,512.0,432.0,221184.0,1.1851851851851851
1218,482.0,387.0,186534.0,1.2454780361757105
1219,503.0,367.0,184601.0,1.3705722070844686
1220,505.0,382.0,192910.0,1.3219895287958114
1221,435.0,340.0,147900.0,1.2794117647058822
1222,450.0,326.0,146700.0,1.3803680981595092
1223,477.0,376.0,179352.0,1.2686170212765957
1224,427.0,335.0,143045.0,1.2746268656716417
1225,487.0,359.0,174833.0,1.3565459610027855
1226,467.0,388.0,181196.0,1.2036082474226804
1227,512.0,376.0,192512.0,1.3617021276595744
1228,512.0,404.0,206848.0,1.2673267326732673
1229,478.0,358.0,171124.0,1.335195530726257
1230,477.0,342.0,163134.0,1.394736842105263
1231,446.0,349.0,155654.0,1.2779369627507164
1232,492.0,345.0,169740.0,1.4260869565217391
1233,512.0,382.0,195584.0,1.3403141361256545
1234,506.0,363.0,183678.0,1.393939393939394
1235,413.0,316.0,130508.0,1.3069620253164558
1236,469.0,340.0,159460.0,1.3794117647058823
1237,492.0,373.0,183516.0,1.3190348525469169
1238,512.0,481.0,246272.0,1.0644490644490645
1239,481.0,361.0,173641.0,1.332409972299169
1240,512.0,437.0,223744.0,1.17162471395881
1241,512.0,438.0,224256.0,1.1689497716894977
1242,512.0,382.0,195584.0,1.3403141361256545
1243,512.0,395.0,202240.0,1.2962025316455696
1244,441.0,316.0,139356.0,1.3955696202531647
1245,512.0,463.0,237056.0,1.1058315334773219
1246,496.0,344.0,170624.0,1.441860465116279
1247,507.0,391.0,198237.0,1.2966751918158568
1248,483.0,339.0,163737.0,1.424778761061947
1249,420.0,296.0,124320.0,1.4189189189189189
1250,490.0,357.0,174930.0,1.3725490196078431
1251,506.0,389.0,196834.0,1.300771208226221
1252,497.0,393.0,195321.0,1.2646310432569974
1253,501.0,420.0,210420.0,1.1928571428571428
1254,471.0,396.0,186516.0,1.1893939393939394
1255,503.0,370.0,186110.0,1.3594594594594596
1256,499.0,362.0,180638.0,1.3784530386740332
1257,442.0,330.0,145860.0,1.3393939393939394
1258,512.0,410.0,209920.0,1.248780487804878
1259,512.0,463.0,237056.0,1.1058315334773219
1260,469.0,375.0,175875.0,1.2506666666666666
1261,466.0,336.0,156576.0,1.3869047619047619
1262,509.0,381.0,193929.0,1.3359580052493438
1263,507.0,385.0,195195.0,1.316883116883117
1264,462.0,337.0,155694.0,1.370919881305638
1265,499.0,394.0,196606.0,1.266497461928934
1266,501.0,393.0,196893.0,1.2748091603053435
1267,512.0,356.0,182272.0,1.4382022471910112
1268,492.0,357.0,175644.0,1.3781512605042017
1269,482.0,345.0,166290.0,1.3971014492753624
1270,424.0,290.0,122960.0,1.4620689655172414
1271,512.0,383.0,196096.0,1.3368146214099217
1272,489.0,339.0,165771.0,1.4424778761061947
1273,512.0,374.0,191488.0,1.3689839572192513
1274,445.0,330.0,146850.0,1.3484848484848484
1275,469.0,329.0,154301.0,1.425531914893617
1276,512.0,405.0,207360.0,1.2641975308641975
1277,444.0,322.0,142968.0,1.3788819875776397
1278,488.0,373.0,182024.0,1.3083109919571045
1279,473.0,344.0,162712.0,1.375
1280,512.0,419.0,214528.0,1.2219570405727924
1281,441.0,336.0,148176.0,1.3125
1282,480.0,335.0,160800.0,1.4328358208955223
1283,512.0,429.0,219648.0,1.1934731934731935
1284,512.0,430.0,220160.0,1.1906976744186046
1285,498.0,367.0,182766.0,1.3569482288828338
1286,490.0,359.0,175910.0,1.3649025069637883
1287,444.0,370.0,164280.0,1.2
1288,476.0,334.0,158984.0,1.4251497005988023
1289,501.0,427.0,213927.0,1.1733021077283372
1290,512.0,415.0,212480.0,1.2337349397590363
1291,512.0,354.0,181248.0,1.4463276836158192
1292,511.0,348.0,177828.0,1.4683908045977012
1293,498.0,384.0,191232.0,1.296875
1294,512.0,408.0,208896.0,1.2549019607843137
1295,512.0,410.0,209920.0,1.248780487804878
1296,512.0,426.0,218112.0,1.2018779342723005
1297,512.0,408.0,208896.0,1.2549019607843137
1298,460.0,391.0,179860.0,1.1764705882352942
1299,421.0,323.0,135983.0,1.303405572755418
1300,512.0,402.0,205824.0,1.2736318407960199
1301,497.0,369.0,183393.0,1.3468834688346885
1302,429.0,286.0,122694.0,1.5
1303,512.0,434.0,222208.0,1.1797235023041475
1304,496.0,376.0,186496.0,1.3191489361702127
1305,512.0,445.0,227840.0,1.150561797752809
1306,506.0,368.0,186208.0,1.375
1307,512.0,362.0,185344.0,1.4143646408839778
1308,492.0,394.0,193848.0,1.248730964467005
1309,512.0,376.0,192512.0,1.3617021276595744
1310,502.0,405.0,203310.0,1.2395061728395063
1311,482.0,364.0,175448.0,1.3241758241758241
1312,460.0,400.0,184000.0,1.15
1313,512.0,437.0,223744.0,1.17162471395881
1314,499.0,359.0,179141.0,1.3899721448467968
1315,453.0,349.0,158097.0,1.2979942693409743
1316,512.0,418.0,214016.0,1.2248803827751196
1317,512.0,383.0,196096.0,1.3368146214099217
1318,512.0,421.0,215552.0,1.2161520190023754
1319,479.0,362.0,173398.0,1.3232044198895028
1320,512.0,366.0,187392.0,1.3989071038251366
1321,512.0,409.0,209408.0,1.2518337408312958
1322,512.0,414.0,211968.0,1.2367149758454106
1323,512.0,425.0,217600.0,1.204705882352941
1324,512.0,415.0,212480.0,1.2337349397590363
1325,502.0,399.0,200298.0,1.2581453634085213
1326,496.0,369.0,183024.0,1.3441734417344173
1327,453.0,342.0,154926.0,1.3245614035087718
1328,493.0,386.0,190298.0,1.2772020725388602
1329,512.0,428.0,219136.0,1.1962616822429906
1330,512.0,377.0,193024.0,1.3580901856763925
1331,512.0,371.0,189952.0,1.3800539083557952
1332,462.0,337.0,155694.0,1.370919881305638
1333,508.0,417.0,211836.0,1.2182254196642686
1334,512.0,398.0,203776.0,1.2864321608040201
1335,511.0,422.0,215642.0,1.2109004739336493
1336,512.0,450.0,230400.0,1.1377777777777778
1337,494.0,364.0,179816.0,1.3571428571428572
1338,502.0,424.0,212848.0,1.1839622641509433
1339,512.0,450.0,230400.0,1.1377777777777778
1340,507.0,379.0,192153.0,1.3377308707124012
1341,512.0,454.0,232448.0,1.1277533039647578
1342,512.0,366.0,187392.0,1.3989071038251366
1343,512.0,433.0,221696.0,1.1824480369515011
1344,461.0,390.0,179790.0,1.182051282051282
1345,511.0,370.0,189070.0,1.3810810810810812
1346,494.0,418.0,206492.0,1.1818181818181819
1347,488.0,336.0,163968.0,1.4523809523809523
1348,512.0,421.0,215552.0,1.2161520190023754
1349,512.0,383.0,196096.0,1.3368146214099217
1350,483.0,346.0,167118.0,1.3959537572254335
1351,492.0,394.0,193848.0,1.248730964467005
1352,492.0,393.0,193356.0,1.251908396946565
1353,512.0,393.0,201216.0,1.3027989821882953
1354,491.0,361.0,177251.0,1.3601108033240996
1355,512.0,415.0,212480.0,1.2337349397590363
1356,507.0,398.0,201786.0,1.2738693467336684
1357,503.0,445.0,223835.0,1.1303370786516853
1358,512.0,382.0,195584.0,1.3403141361256545
1359,512.0,433.0,221696.0,1.1824480369515011
1360,512.0,412.0,210944.0,1.2427184466019416
1361,456.0,349.0,159144.0,1.3065902578796562
1362,500.0,397.0,198500.0,1.2594458438287153
1363,512.0,426.0,218112.0,1.2018779342723005
1364,512.0,352.0,180224.0,1.4545454545454546
1365,494.0,386.0,190684.0,1.2797927461139897
1366,506.0,396.0,200376.0,1.2777777777777777
1367,482.0,360.0,173520.0,1.3388888888888888
1368,502.0,355.0,178210.0,1.4140845070422534
1369,512.0,405.0,207360.0,1.2641975308641975
1370,512.0,417.0,213504.0,1.2278177458033572
1371,512.0,420.0,215040.0,1.2190476190476192
1372,505.0,409.0,206545.0,1.234718826405868
1373,512.0,394.0,201728.0,1.299492385786802
1374,483.0,391.0,188853.0,1.2352941176470589
1375,483.0,345.0,166635.0,1.4
1376,512.0,424.0,217088.0,1.2075471698113207
1377,512.0,413.0,211456.0,1.2397094430992737
1378,494.0,367.0,181298.0,1.3460490463215258
1379,480.0,391.0,187680.0,1.227621483375959
1380,473.0,374.0,176902.0,1.2647058823529411
1381,512.0,412.0,210944.0,1.2427184466019416
1382,487.0,362.0,176294.0,1.3453038674033149
1383,476.0,324.0,154224.0,1.4691358024691359
1384,460.0,363.0,166980.0,1.2672176308539944
1385,508.0,382.0,194056.0,1.3298429319371727
1386,505.0,425.0,214625.0,1.188235294117647
1387,510.0,370.0,188700.0,1.3783783783783783
1388,488.0,386.0,188368.0,1.2642487046632125
1389,506.0,383.0,193798.0,1.321148825065274
1390,448.0,409.0,183232.0,1.0953545232273838
1391,508.0,387.0,196596.0,1.3126614987080103
1392,472.0,342.0,161424.0,1.3801169590643274
1393,467.0,342.0,159714.0,1.3654970760233918
1394,498.0,366.0,182268.0,1.360655737704918
1395,445.0,326.0,145070.0,1.3650306748466257
1396,503.0,351.0,176553.0,1.433048433048433
1397,512.0,461.0,236032.0,1.1106290672451193
1398,506.0,353.0,178618.0,1.43342776203966
1399,450.0,322.0,144900.0,1.3975155279503106
1400,481.0,416.0,200096.0,1.15625
1401,488.0,354.0,172752.0,1.3785310734463276
1402,512.0,433.0,221696.0,1.1824480369515011
1403,512.0,411.0,210432.0,1.245742092457421
1404,512.0,408.0,208896.0,1.2549019607843137
1405,511.0,392.0,200312.0,1.3035714285714286
1406,479.0,365.0,174835.0,1.3123287671232877
1407,499.0,391.0,195109.0,1.2762148337595909
1408,447.0,343.0,153321.0,1.3032069970845481
1409,460.0,365.0,167900.0,1.2602739726027397
1410,512.0,410.0,209920.0,1.248780487804878
1411,512.0,398.0,203776.0,1.2864321608040201
1412,474.0,348.0,164952.0,1.3620689655172413
1413,486.0,388.0,188568.0,1.2525773195876289
1414,502.0,405.0,203310.0,1.2395061728395063
1415,510.0,425.0,216750.0,1.2
1416,448.0,321.0,143808.0,1.395638629283489
1417,496.0,359.0,178064.0,1.3816155988857939
1418,482.0,386.0,186052.0,1.2487046632124352
1419,499.0,364.0,181636.0,1.370879120879121
1420,508.0,385.0,195580.0,1.3194805194805195
1421,504.0,420.0,211680.0,1.2
1422,503.0,364.0,183092.0,1.3818681318681318
1423,512.0,402.0,205824.0,1.2736318407960199
1424,407.0,307.0,124949.0,1.3257328990228012
1425,512.0,394.0,201728.0,1.299492385786802
1426,512.0,468.0,239616.0,1.0940170940170941
1427,512.0,411.0,210432.0,1.245742092457421
1428,497.0,386.0,191842.0,1.2875647668393781
1429,509.0,381.0,193929.0,1.3359580052493438
1430,512.0,408.0,208896.0,1.2549019607843137
1431,498.0,385.0,191730.0,1.2935064935064935
1432,512.0,409.0,209408.0,1.2518337408312958
1433,512.0,413.0,211456.0,1.2397094430992737
1434,464.0,377.0,174928.0,1.2307692307692308
1435,490.0,397.0,194530.0,1.234256926952141
1436,490.0,425.0,208250.0,1.1529411764705881
1437,498.0,385.0,191730.0,1.2935064935064935
1438,468.0,351.0,164268.0,1.3333333333333333
1439,511.0,394.0,201334.0,1.2969543147208122
1440,512.0,450.0,230400.0,1.1377777777777778
1441,506.0,383.0,193798.0,1.321148825065274
1442,512.0,379.0,194048.0,1.3509234828496042
1443,497.0,324.0,161028.0,1.5339506172839505
1444,512.0,363.0,185856.0,1.4104683195592287
1445,417.0,343.0,143031.0,1.215743440233236
1446,505.0,399.0,201495.0,1.2656641604010026
1447,449.0,349.0,156701.0,1.2865329512893984
1448,500.0,339.0,169500.0,1.4749262536873156
1449,512.0,416.0,212992.0,1.2307692307692308
1450,496.0,362.0,179552.0,1.3701657458563536
1451,512.0,434.0,222208.0,1.1797235023041475
1452,497.0,383.0,190351.0,1.2976501305483028
1453,447.0,322.0,143934.0,1.3881987577639752
1454,490.0,353.0,172970.0,1.388101983002833
1455,496.0,432.0,214272.0,1.1481481481481481
1456,476.0,384.0,182784.0,1.2395833333333333
1457,479.0,379.0,181541.0,1.2638522427440633
1458,509.0,366.0,186294.0,1.3907103825136613
1459,473.0,372.0,175956.0,1.271505376344086
1460,510.0,364.0,185640.0,1.401098901098901
1461,498.0,348.0,173304.0,1.4310344827586208
1462,512.0,380.0,194560.0,1.3473684210526315
1463,512.0,397.0,203264.0,1.2896725440806045
1464,475.0,338.0,160550.0,1.4053254437869822
1465,512.0,473.0,242176.0,1.0824524312896406
1466,486.0,383.0,186138.0,1.268929503916449
1467,512.0,362.0,185344.0,1.4143646408839778
1468,501.0,356.0,178356.0,1.4073033707865168
1469,456.0,451.0,205656.0,1.0110864745011086
1470,459.0,367.0,168453.0,1.2506811989100817
1471,502.0,384.0,192768.0,1.3072916666666667
1472,496.0,319.0,158224.0,1.554858934169279
1473,473.0,324.0,153252.0,1.4598765432098766
1474,495.0,391.0,193545.0,1.2659846547314577
1475,512.0,406.0,207872.0,1.2610837438423645
1476,512.0,453.0,231936.0,1.130242825607064
1477,512.0,358.0,183296.0,1.4301675977653632
1478,500.0,368.0,184000.0,1.358695652173913
1479,508.0,396.0,201168.0,1.2828282828282829
1480,473.0,378.0,178794.0,1.2513227513227514
1481,512.0,385.0,197120.0,1.3298701298701299
1482,502.0,384.0,192768.0,1.3072916666666667
1483,512.0,385.0,197120.0,1.3298701298701299
1484,509.0,393.0,200037.0,1.2951653944020356
1485,502.0,372.0,186744.0,1.3494623655913978
1486,491.0,390.0,191490.0,1.258974358974359
1487,476.0,380.0,180880.0,1.2526315789473683
1488,512.0,381.0,195072.0,1.3438320209973753
1489,512.0,411.0,210432.0,1.245742092457421
1490,462.0,337.0,155694.0,1.370919881305638
1491,465.0,392.0,182280.0,1.1862244897959184
1492,496.0,386.0,191456.0,1.2849740932642486
1493,512.0,442.0,226304.0,1.158371040723982
1494,428.0,313.0,133964.0,1.3674121405750799
1495,460.0,336.0,154560.0,1.369047619047619
1496,471.0,370.0,174270.0,1.272972972972973
1497,504.0,380.0,191520.0,1.3263157894736841
1498,512.0,391.0,200192.0,1.3094629156010231
1499,494.0,386.0,190684.0,1.2797927461139897
1500,509.0,410.0,208690.0,1.2414634146341463
1501,512.0,397.0,203264.0,1.2896725440806045
1502,464.0,363.0,168432.0,1.278236914600551
1503,512.0,363.0,185856.0,1.4104683195592287
1504,458.0,365.0,167170.0,1.2547945205479452
1505,512.0,417.0,213504.0,1.2278177458033572
1506,502.0,373.0,187246.0,1.3458445040214477
1507,512.0,430.0,220160.0,1.1906976744186046
1508,477.0,376.0,179352.0,1.2686170212765957
1509,512.0,392.0,200704.0,1.3061224489795917
1510,465.0,340.0,158100.0,1.3676470588235294
1511,512.0,429.0,219648.0,1.1934731934731935
1512,512.0,361.0,184832.0,1.4182825484764543
1513,476.0,336.0,159936.0,1.4166666666666667
1514,512.0,431.0,220672.0,1.1879350348027842
1515,491.0,417.0,204747.0,1.1774580335731415
1516,512.0,395.0,202240.0,1.2962025316455696
1517,495.0,359.0,177705.0,1.3788300835654597
1518,512.0,401.0,205312.0,1.2768079800498753
1519,500.0,392.0,196000.0,1.2755102040816326
1520,489.0,388.0,189732.0,1.2603092783505154
1521,508.0,368.0,186944.0,1.3804347826086956
1522,512.0,394.0,201728.0,1.299492385786802
1523,495.0,368.0,182160.0,1.3451086956521738
1524,512.0,425.0,217600.0,1.204705882352941
1525,456.0,315.0,143640.0,1.4476190476190476
1526,512.0,450.0,230400.0,1.1377777777777778
1527,504.0,375.0,189000.0,1.344
1528,474.0,340.0,161160.0,1.3941176470588235
1529,512.0,408.0,208896.0,1.2549019607843137
1530,504.0,360.0,181440.0,1.4
1531,512.0,422.0,216064.0,1.2132701421800949
1532,512.0,363.0,185856.0,1.4104683195592287
1533,512.0,396.0,202752.0,1.292929292929293
1534,483.0,361.0,174363.0,1.3379501385041552
1535,473.0,371.0,175483.0,1.274932614555256
1536,511.0,387.0,197757.0,1.3204134366925064
1537,512.0,383.0,196096.0,1.3368146214099217
1538,512.0,418.0,214016.0,1.2248803827751196
1539,451.0,354.0,159654.0,1.2740112994350283
1540,483.0,364.0,175812.0,1.3269230769230769
1541,451.0,407.0,183557.0,1.1081081081081081
1542,425.0,327.0,138975.0,1.2996941896024465
1543,462.0,340.0,157080.0,1.3588235294117648
1544,512.0,356.0,182272.0,1.4382022471910112
1545,491.0,417.0,204747.0,1.1774580335731415
1546,504.0,394.0,198576.0,1.2791878172588833
1547,455.0,378.0,171990.0,1.2037037037037037
1548,491.0,377.0,185107.0,1.3023872679045092
1549,512.0,384.0,196608.0,1.3333333333333333
1550,512.0,412.0,210944.0,1.2427184466019416
1551,473.0,355.0,167915.0,1.332394366197183
1552,508.0,379.0,192532.0,1.3403693931398417
1553,484.0,365.0,176660.0,1.326027397260274
1554,499.0,370.0,184630.0,1.3486486486486486
1555,512.0,491.0,251392.0,1.0427698574338085
1556,457.0,315.0,143955.0,1.4507936507936507
1557,512.0,400.0,204800.0,1.28
1558,493.0,389.0,191777.0,1.2673521850899743
1559,476.0,328.0,156128.0,1.451219512195122
1560,512.0,385.0,197120.0,1.3298701298701299
1561,504.0,371.0,186984.0,1.3584905660377358
1562,492.0,389.0,191388.0,1.2647814910025708
1563,501.0,375.0,187875.0,1.336
1564,510.0,373.0,190230.0,1.3672922252010724
1565,471.0,366.0,172386.0,1.2868852459016393
1566,512.0,413.0,211456.0,1.2397094430992737
1567,512.0,416.0,212992.0,1.2307692307692308
1568,505.0,354.0,178770.0,1.426553672316384
1569,511.0,389.0,198779.0,1.313624678663239
1570,457.0,324.0,148068.0,1.4104938271604939
1571,508.0,358.0,181864.0,1.4189944134078212
1572,502.0,388.0,194776.0,1.2938144329896908
1573,484.0,352.0,170368.0,1.375
1574,501.0,346.0,173346.0,1.4479768786127167
1575,495.0,370.0,183150.0,1.337837837837838
1576,512.0,382.0,195584.0,1.3403141361256545
1577,495.0,391.0,193545.0,1.2659846547314577
1578,488.0,346.0,168848.0,1.4104046242774566
1579,457.0,338.0,154466.0,1.3520710059171597
1580,494.0,418.0,206492.0,1.1818181818181819
1581,453.0,342.0,154926.0,1.3245614035087718
1582,512.0,413.0,211456.0,1.2397094430992737
1583,453.0,391.0,177123.0,1.1585677749360614
1584,462.0,338.0,156156.0,1.3668639053254439
1585,512.0,411.0,210432.0,1.245742092457421
1586,512.0,389.0,199168.0,1.3161953727506426
1587,469.0,327.0,153363.0,1.4342507645259939
1588,491.0,360.0,176760.0,1.363888888888889
1589,502.0,397.0,199294.0,1.2644836272040303
1590,506.0,409.0,206954.0,1.2371638141809291
1591,496.0,379.0,187984.0,1.3087071240105541
1592,451.0,407.0,183557.0,1.1081081081081081
1593,492.0,383.0,188436.0,1.2845953002610966
1594,464.0,364.0,168896.0,1.2747252747252746
1595,512.0,380.0,194560.0,1.3473684210526315
1596,474.0,341.0,161634.0,1.3900293255131966
1597,478.0,339.0,162042.0,1.4100294985250736
1598,509.0,392.0,199528.0,1.2984693877551021
1599,512.0,429.0,219648.0,1.1934731934731935
1600,512.0,417.0,213504.0,1.2278177458033572
1601,512.0,396.0,202752.0,1.292929292929293
1602,478.0,379.0,181162.0,1.2612137203166227
1603,461.0,348.0,160428.0,1.3247126436781609
1604,481.0,357.0,171717.0,1.3473389355742298
1605,439.0,361.0,158479.0,1.2160664819944598
1606,500.0,359.0,179500.0,1.392757660167131
1607,470.0,388.0,182360.0,1.211340206185567
1608,510.0,390.0,198900.0,1.3076923076923077
1609,512.0,378.0,193536.0,1.3544973544973544
1610,512.0,371.0,189952.0,1.3800539083557952
1611,490.0,356.0,174440.0,1.3764044943820224
1612,467.0,353.0,164851.0,1.3229461756373937
1613,512.0,407.0,208384.0,1.257985257985258
1614,490.0,401.0,196490.0,1.2219451371571073
1615,512.0,409.0,209408.0,1.2518337408312958
1616,497.0,385.0,191345.0,1.290909090909091
1617,512.0,373.0,190976.0,1.3726541554959786
1618,512.0,382.0,195584.0,1.3403141361256545
1619,502.0,378.0,189756.0,1.3280423280423281
1620,354.0,248.0,87792.0,1.4274193548387097
1621,508.0,377.0,191516.0,1.3474801061007957
1622,512.0,424.0,217088.0,1.2075471698113207
1623,502.0,404.0,202808.0,1.2425742574257426
1624,486.0,348.0,169128.0,1.396551724137931
1625,512.0,409.0,209408.0,1.2518337408312958
1626,505.0,395.0,199475.0,1.2784810126582278
1627,461.0,360.0,165960.0,1.2805555555555554
1628,512.0,431.0,220672.0,1.1879350348027842
1629,481.0,357.0,171717.0,1.3473389355742298
1630,463.0,354.0,163902.0,1.307909604519774
1631,509.0,349.0,177641.0,1.4584527220630372
1632,491.0,333.0,163503.0,1.4744744744744744
1633,457.0,347.0,158579.0,1.3170028818443804
1634,507.0,347.0,175929.0,1.4610951008645534
1635,512.0,417.0,213504.0,1.2278177458033572
1636,512.0,390.0,199680.0,1.3128205128205128
1637,440.0,309.0,135960.0,1.4239482200647249
1638,512.0,348.0,178176.0,1.471264367816092
1639,512.0,427.0,218624.0,1.199063231850117
1640,475.0,330.0,156750.0,1.4393939393939394
1641,465.0,327.0,152055.0,1.4220183486238531
1642,512.0,376.0,192512.0,1.3617021276595744
1643,475.0,351.0,166725.0,1.3532763532763532
1644,504.0,395.0,199080.0,1.2759493670886075
1645,479.0,379.0,181541.0,1.2638522427440633
1646,478.0,357.0,170646.0,1.3389355742296918
1647,498.0,361.0,179778.0,1.3795013850415512
1648,458.0,303.0,138774.0,1.5115511551155116
1649,512.0,434.0,222208.0,1.1797235023041475
1650,512.0,388.0,198656.0,1.3195876288659794
1651,512.0,426.0,218112.0,1.2018779342723005
1652,469.0,355.0,166495.0,1.3211267605633803
1653,507.0,396.0,200772.0,1.2803030303030303
1654,512.0,402.0,205824.0,1.2736318407960199
1655,512.0,371.0,189952.0,1.3800539083557952
1656,487.0,363.0,176781.0,1.3415977961432506
1657,512.0,413.0,211456.0,1.2397094430992737
1658,502.0,393.0,197286.0,1.27735368956743
1659,456.0,338.0,154128.0,1.349112426035503
1660,509.0,404.0,205636.0,1.25990099009901
1661,512.0,433.0,221696.0,1.1824480369515011
1662,502.0,375.0,188250.0,1.3386666666666667
1663,512.0,361.0,184832.0,1.4182825484764543
1664,494.0,418.0,206492.0,1.1818181818181819
1665,504.0,383.0,193032.0,1.3159268929503916
1666,512.0,414.0,211968.0,1.2367149758454106
1667,510.0,407.0,207570.0,1.253071253071253
1668,501.0,372.0,186372.0,1.346774193548387
1669,495.0,334.0,165330.0,1.4820359281437125
1670,455.0,377.0,171535.0,1.206896551724138
1671,512.0,383.0,196096.0,1.3368146214099217
1672,497.0,339.0,168483.0,1.4660766961651917
1673,512.0,414.0,211968.0,1.2367149758454106
1674,512.0,369.0,188928.0,1.3875338753387534
1675,473.0,334.0,157982.0,1.4161676646706587
1676,479.0,372.0,178188.0,1.2876344086021505
1677,500.0,329.0,164500.0,1.5197568389057752
1678,498.0,397.0,197706.0,1.2544080604534005
1679,512.0,376.0,192512.0,1.3617021276595744
1680,490.0,382.0,187180.0,1.2827225130890052
1681,451.0,301.0,135751.0,1.4983388704318936
1682,511.0,374.0,191114.0,1.3663101604278074
1683,512.0,367.0,187904.0,1.3950953678474114
1684,446.0,340.0,151640.0,1.311764705882353
1685,482.0,352.0,169664.0,1.3693181818181819
1686,512.0,461.0,236032.0,1.1106290672451193
1687,491.0,406.0,199346.0,1.20935960591133
1688,511.0,406.0,207466.0,1.2586206896551724
1689,481.0,345.0,165945.0,1.3942028985507247
1690,451.0,407.0,183557.0,1.1081081081081081
1691,512.0,423.0,216576.0,1.210401891252955
1692,463.0,343.0,158809.0,1.3498542274052479
1693,512.0,409.0,209408.0,1.2518337408312958
1694,512.0,400.0,204800.0,1.28
1695,511.0,406.0,207466.0,1.2586206896551724
1696,512.0,358.0,183296.0,1.4301675977653632
1697,502.0,387.0,194274.0,1.297157622739018
1698,493.0,380.0,187340.0,1.2973684210526315
1699,485.0,369.0,178965.0,1.3143631436314362
1700,512.0,434.0,222208.0,1.1797235023041475
1701,512.0,457.0,233984.0,1.1203501094091903
1702,491.0,359.0,176269.0,1.3676880222841226
1703,511.0,394.0,201334.0,1.2969543147208122
1704,482.0,414.0,199548.0,1.1642512077294687
1705,472.0,384.0,181248.0,1.2291666666666667
1706,512.0,396.0,202752.0,1.292929292929293
1707,433.0,338.0,146354.0,1.2810650887573964
1708,512.0,376.0,192512.0,1.3617021276595744
1709,506.0,359.0,181654.0,1.4094707520891365
1710,512.0,413.0,211456.0,1.2397094430992737
1711,481.0,416.0,200096.0,1.15625
1712,477.0,374.0,178398.0,1.2754010695187166
1713,476.0,356.0,169456.0,1.3370786516853932
1714,412.0,329.0,135548.0,1.2522796352583587
1715,459.0,367.0,168453.0,1.2506811989100817
1716,512.0,396.0,202752.0,1.292929292929293
1717,512.0,385.0,197120.0,1.3298701298701299
1718,512.0,412.0,210944.0,1.2427184466019416
1719,512.0,433.0,221696.0,1.1824480369515011
1720,494.0,404.0,199576.0,1.2227722772277227
1721,503.0,369.0,185607.0,1.3631436314363143
1722,463.0,369.0,170847.0,1.2547425474254743
1723,494.0,361.0,178334.0,1.368421052631579
1724,512.0,376.0,192512.0,1.3617021276595744
1725,512.0,449.0,229888.0,1.1403118040089086
1726,512.0,407.0,208384.0,1.257985257985258
1727,505.0,355.0,179275.0,1.4225352112676057
1728,512.0,395.0,202240.0,1.2962025316455696
1729,512.0,399.0,204288.0,1.2832080200501252
1730,498.0,337.0,167826.0,1.4777448071216617
1731,483.0,392.0,189336.0,1.2321428571428572
1732,512.0,452.0,231424.0,1.1327433628318584
1733,481.0,362.0,174122.0,1.328729281767956
1734,512.0,461.0,236032.0,1.1106290672451193
1735,456.0,385.0,175560.0,1.1844155844155844
1736,508.0,383.0,194564.0,1.3263707571801566
1737,512.0,425.0,217600.0,1.204705882352941
1738,503.0,394.0,198182.0,1.2766497461928934
