,X,X/Y,Y,Z,Z/Y
1789,469,1.181360201511335,397,40,0.10075566750629723
1790,427,1.3302180685358256,321,40,0.12461059190031153
1791,429,1.1626016260162602,369,92,0.24932249322493225
1792,464,1.1344743276283618,409,48,0.11735941320293398
1793,441,1.2284122562674096,359,190,0.5292479108635098
1794,468,1.4952076677316295,313,42,0.134185303514377
1795,512,1.2768079800498753,401,42,0.10473815461346633
1796,471,1.3652173913043477,345,125,0.36231884057971014
1797,512,1.471264367816092,348,35,0.10057471264367816
1798,486,1.4252199413489737,341,36,0.10557184750733138
1799,466,1.358600583090379,343,40,0.11661807580174927
1800,501,1.336,375,95,0.25333333333333335
1801,510,1.3783783783783783,370,50,0.13513513513513514
1802,447,1.4949832775919731,299,116,0.3879598662207358
1803,512,1.2518337408312958,409,38,0.09290953545232274
1804,490,1.1529411764705881,425,25,0.058823529411764705
1805,488,1.2417302798982188,393,41,0.10432569974554708
1806,482,1.2327365728900255,391,27,0.06905370843989769
1807,511,1.0645833333333334,480,50,0.10416666666666667
1808,512,1.1906976744186046,430,45,0.10465116279069768
1809,458,1.3011363636363635,352,43,0.12215909090909091
1810,491,1.3676880222841226,359,85,0.23676880222841226
1811,491,1.3715083798882681,358,100,0.27932960893854747
1812,447,1.2771428571428571,350,43,0.12285714285714286
1813,484,1.4447761194029851,335,52,0.15522388059701492
1814,497,1.3432432432432433,370,45,0.12162162162162163
1815,512,1.3061224489795917,392,43,0.1096938775510204
1816,503,1.27020202020202,396,46,0.11616161616161616
1817,470,1.3782991202346042,341,46,0.1348973607038123
1818,494,1.349726775956284,366,36,0.09836065573770492
1819,476,1.391812865497076,342,40,0.11695906432748537
1820,455,1.3746223564954683,331,46,0.13897280966767372
1821,512,1.2768079800498753,401,48,0.11970074812967581
1822,512,1.1824480369515011,433,107,0.2471131639722864
1823,512,1.3875338753387534,369,52,0.14092140921409213
1824,512,1.147982062780269,446,41,0.09192825112107623
1825,512,1.3950953678474114,367,41,0.11171662125340599
1826,465,1.1397058823529411,408,48,0.11764705882352941
1827,491,1.327027027027027,370,43,0.11621621621621622
1828,498,1.3387096774193548,372,47,0.12634408602150538
1829,512,1.4182825484764543,361,31,0.08587257617728532
1830,512,1.3161953727506426,389,27,0.06940874035989718
1831,472,1.2722371967654986,371,40,0.1078167115902965
1832,508,1.3298429319371727,382,32,0.08376963350785341
1833,512,1.4104683195592287,363,39,0.10743801652892562
1834,509,1.3255208333333333,384,40,0.10416666666666667
1835,494,1.283116883116883,385,48,0.12467532467532468
1836,512,1.4797687861271676,346,52,0.15028901734104047
1837,505,1.3797814207650274,366,36,0.09836065573770492
1838,487,1.3994252873563218,348,43,0.1235632183908046
1839,496,1.2216748768472907,406,23,0.05665024630541872
1840,491,1.2493638676844783,393,112,0.28498727735368956
1841,472,1.3333333333333333,354,100,0.2824858757062147
1842,512,1.1797235023041475,434,28,0.06451612903225806
1843,494,1.3798882681564246,358,40,0.11173184357541899
1844,512,1.1743119266055047,436,35,0.08027522935779817
1845,505,1.1826697892271663,427,39,0.09133489461358314
1846,512,1.2549019607843137,408,46,0.11274509803921569
1847,465,1.3596491228070176,342,41,0.11988304093567251
1848,492,1.3516483516483517,364,43,0.11813186813186813
1849,512,1.2132701421800949,422,44,0.10426540284360189
1850,512,1.1228070175438596,456,39,0.08552631578947369
1851,478,1.3240997229916898,361,110,0.3047091412742382
1852,465,1.1802030456852792,394,27,0.06852791878172589
1853,422,1.2022792022792024,351,162,0.46153846153846156
1854,512,1.3509234828496042,379,37,0.09762532981530343
1855,502,1.3678474114441417,367,39,0.10626702997275204
1856,490,1.2436548223350254,394,39,0.09898477157360407
1857,487,1.2986666666666666,375,50,0.13333333333333333
1858,459,1.3579881656804733,338,50,0.14792899408284024
1859,503,1.424929178470255,353,39,0.11048158640226628
1860,512,1.1824480369515011,433,42,0.09699769053117784
1861,490,1.3725490196078431,357,47,0.13165266106442577
1862,512,1.051334702258727,487,38,0.07802874743326489
1863,503,1.2997416020671835,387,30,0.07751937984496124
1864,512,1.2161520190023754,421,41,0.09738717339667459
1865,512,1.3128205128205128,390,43,0.11025641025641025
1866,512,1.292929292929293,396,38,0.09595959595959595
1867,506,1.4213483146067416,356,52,0.14606741573033707
1868,474,1.234375,384,41,0.10677083333333333
1869,437,1.3242424242424242,330,29,0.08787878787878788
1870,512,1.2962025316455696,395,31,0.07848101265822785
1871,476,1.2659574468085106,376,41,0.10904255319148937
1872,512,1.3368146214099217,383,45,0.1174934725848564
1873,505,1.4305949008498584,353,56,0.15864022662889518
1874,512,1.3094629156010231,391,52,0.1329923273657289
1875,471,1.361271676300578,346,50,0.14450867052023122
1876,512,1.3027989821882953,393,107,0.272264631043257
1877,471,1.3230337078651686,356,43,0.12078651685393259
1878,495,1.430635838150289,346,28,0.08092485549132948
1879,512,1.3298701298701299,385,43,0.11168831168831168
1880,512,1.3027989821882953,393,48,0.12213740458015267
1881,512,1.3264248704663213,386,35,0.09067357512953368
1882,471,1.3418803418803418,351,43,0.1225071225071225
1883,512,1.2278177458033572,417,36,0.08633093525179857
1884,491,1.3948863636363635,352,37,0.10511363636363637
1885,482,1.2390745501285347,389,40,0.10282776349614396
1886,506,1.225181598062954,413,115,0.2784503631961259
1887,455,1.1818181818181819,385,208,0.5402597402597402
1888,512,1.2549019607843137,408,28,0.06862745098039216
1889,506,1.2281553398058251,412,46,0.11165048543689321
1890,504,1.3263157894736841,380,51,0.13421052631578947
1891,512,1.3264248704663213,386,38,0.09844559585492228
1892,512,1.1934731934731935,429,23,0.053613053613053616
1893,512,1.103448275862069,464,38,0.08189655172413793
1894,512,1.2549019607843137,408,117,0.2867647058823529
1895,478,1.219387755102041,392,208,0.5306122448979592
1896,478,1.231958762886598,388,40,0.10309278350515463
1897,512,1.0963597430406853,467,38,0.08137044967880086
1898,509,1.3394736842105264,380,39,0.10263157894736842
1899,512,1.1352549889135255,451,60,0.13303769401330376
1900,511,1.3810810810810812,370,50,0.13513513513513514
1901,437,1.3202416918429003,331,45,0.13595166163141995
1902,512,1.1609977324263039,441,60,0.1360544217687075
1903,512,1.245742092457421,411,48,0.11678832116788321
1904,473,1.2647058823529411,374,38,0.10160427807486631
1905,512,1.1934731934731935,429,28,0.06526806526806526
1906,512,1.322997416020672,387,32,0.082687338501292
1907,487,1.330601092896175,366,39,0.10655737704918032
1908,469,1.3515850144092219,347,42,0.12103746397694524
1909,483,1.3342541436464088,362,30,0.08287292817679558
1910,512,1.3403141361256545,382,40,0.10471204188481675
1911,469,1.247340425531915,376,46,0.12234042553191489
1912,510,1.3821138211382114,369,37,0.1002710027100271
1913,512,1.2704714640198511,403,51,0.12655086848635236
1914,511,1.3412073490813647,381,32,0.08398950131233596
1915,461,1.2949438202247192,356,90,0.25280898876404495
1916,512,1.3763440860215055,372,40,0.10752688172043011
1917,512,1.391304347826087,368,43,0.11684782608695653
1918,511,1.2586206896551724,406,45,0.11083743842364532
1919,512,1.501466275659824,341,115,0.33724340175953077
1920,509,1.3831521739130435,368,43,0.11684782608695653
1921,481,1.3742857142857143,350,46,0.13142857142857142
1922,492,1.3297297297297297,370,40,0.10810810810810811
1923,473,1.403560830860534,337,45,0.13353115727002968
1924,512,1.3027989821882953,393,39,0.09923664122137404
1925,393,1.3056478405315615,301,209,0.6943521594684385
1926,504,1.3584905660377358,371,41,0.1105121293800539
1927,497,1.392156862745098,357,38,0.10644257703081232
1928,481,1.4147058823529413,340,43,0.1264705882352941
1929,478,1.2815013404825737,373,46,0.12332439678284182
1930,512,1.2832080200501252,399,42,0.10526315789473684
1931,471,1.3119777158774373,359,38,0.10584958217270195
1932,495,1.3306451612903225,372,42,0.11290322580645161
1933,510,1.2846347607052897,397,36,0.0906801007556675
1934,511,1.1801385681293302,433,32,0.07390300230946882
1935,470,1.260053619302949,373,42,0.1126005361930295
1936,512,1.1327433628318584,452,39,0.08628318584070796
1937,512,1.4065934065934067,364,97,0.2664835164835165
1938,490,1.335149863760218,367,125,0.3405994550408719
1939,490,1.3764044943820224,356,41,0.1151685393258427
1940,512,1.2075471698113207,424,45,0.10613207547169812
1941,420,1.3725490196078431,306,209,0.6830065359477124
1942,489,1.2348484848484849,396,102,0.25757575757575757
1943,512,1.1962616822429906,428,42,0.09813084112149532
1944,499,1.3559782608695652,368,44,0.11956521739130435
1945,512,1.3195876288659794,388,32,0.08247422680412371
1946,473,1.2349869451697129,383,41,0.10704960835509138
1947,458,1.2829131652661065,357,39,0.1092436974789916
1948,512,1.3580901856763925,377,97,0.2572944297082228
1949,450,1.2968299711815563,347,38,0.10951008645533142
1950,506,1.0881720430107527,465,187,0.4021505376344086
1951,512,1.3689839572192513,374,40,0.10695187165775401
1952,466,1.3314285714285714,350,102,0.2914285714285714
1953,444,1.2906976744186047,344,29,0.08430232558139535
1954,505,1.3082901554404145,386,43,0.11139896373056994
1955,512,1.2518337408312958,409,45,0.1100244498777506
1956,490,1.3920454545454546,352,47,0.13352272727272727
1957,506,1.2163461538461537,416,46,0.11057692307692307
1958,506,1.3825136612021858,366,27,0.07377049180327869
1959,495,1.3904494382022472,356,38,0.10674157303370786
1960,512,1.3027989821882953,393,102,0.2595419847328244
1961,508,1.2893401015228427,394,47,0.11928934010152284
1962,427,1.16986301369863,365,312,0.8547945205479452
1963,506,1.2371638141809291,409,44,0.10757946210268948
1964,508,1.2037914691943128,422,45,0.1066350710900474
1965,512,1.3837837837837839,370,35,0.0945945945945946
1966,496,1.3369272237196765,371,45,0.12129380053908356
1967,512,1.2896725440806045,397,107,0.2695214105793451
1968,479,1.4213649851632046,337,53,0.1572700296735905
1969,512,1.3653333333333333,375,40,0.10666666666666667
1970,446,1.3515151515151516,330,40,0.12121212121212122
1971,478,1.4183976261127595,337,53,0.1572700296735905
1972,459,1.3189655172413792,348,43,0.1235632183908046
1973,512,1.1962616822429906,428,40,0.09345794392523364
1974,483,1.2710526315789474,380,46,0.12105263157894737
1975,463,1.4202453987730062,326,28,0.08588957055214724
1976,512,1.3653333333333333,375,87,0.232
1977,512,1.3061224489795917,392,31,0.07908163265306123
1978,512,1.3438320209973753,381,39,0.10236220472440945
1979,490,1.3461538461538463,364,120,0.32967032967032966
1980,484,1.3481894150417828,359,44,0.12256267409470752
1981,512,1.1797235023041475,434,29,0.06682027649769585
1982,482,1.292225201072386,373,42,0.1126005361930295
1983,493,1.154566744730679,427,102,0.2388758782201405
1984,501,1.2846153846153847,390,44,0.11282051282051282
1985,489,1.276762402088773,383,122,0.3185378590078329
1986,512,1.248780487804878,410,37,0.09024390243902439
1987,510,1.3421052631578947,380,36,0.09473684210526316
1988,464,1.2712328767123289,365,87,0.23835616438356164
1989,480,1.28,375,41,0.10933333333333334
1990,474,1.3427762039660056,353,234,0.6628895184135978
1991,512,1.3027989821882953,393,48,0.12213740458015267
1992,489,1.276762402088773,383,49,0.1279373368146214
1993,459,1.2893258426966292,356,36,0.10112359550561797
1994,506,1.3386243386243386,378,136,0.35978835978835977
1995,498,1.3387096774193548,372,47,0.12634408602150538
1996,447,1.2919075144508672,346,43,0.12427745664739884
1997,455,1.3074712643678161,348,46,0.13218390804597702
1998,499,1.4257142857142857,350,41,0.11714285714285715
1999,512,1.1743119266055047,436,36,0.08256880733944955
2000,504,1.2857142857142858,392,122,0.3112244897959184
2001,512,1.147982062780269,446,42,0.09417040358744394
2002,502,1.2303921568627452,408,44,0.10784313725490197
2003,451,1.2356164383561643,365,162,0.4438356164383562
2004,509,1.3220779220779222,385,49,0.12727272727272726
2005,448,1.3658536585365855,328,40,0.12195121951219512
2006,512,1.3264248704663213,386,35,0.09067357512953368
2007,497,1.301047120418848,382,47,0.12303664921465969
2008,512,1.3403141361256545,382,46,0.12041884816753927
2009,474,1.3982300884955752,339,45,0.13274336283185842
2010,503,1.3895027624309393,362,42,0.11602209944751381
2011,480,1.25,384,47,0.12239583333333333
2012,501,1.3324468085106382,376,41,0.10904255319148937
2013,512,1.2427184466019416,412,48,0.11650485436893204
2014,463,1.2684931506849315,365,41,0.11232876712328767
2015,499,1.3559782608695652,368,39,0.10597826086956522
2016,488,1.3785310734463276,354,50,0.14124293785310735
2017,498,1.3351206434316354,373,38,0.10187667560321716
2018,512,1.1609977324263039,441,22,0.049886621315192746
2019,404,1.3116883116883118,308,45,0.1461038961038961
2020,477,1.4454545454545455,330,105,0.3181818181818182
2021,480,1.3259668508287292,362,39,0.10773480662983426
2022,512,1.1851851851851851,432,42,0.09722222222222222
2023,473,1.271505376344086,372,42,0.11290322580645161
2024,498,1.2575757575757576,396,38,0.09595959595959595
2025,496,1.3893557422969187,357,40,0.11204481792717087
2026,508,1.2390243902439024,410,39,0.0951219512195122
2027,512,1.257985257985258,407,40,0.09828009828009827
2028,512,1.2962025316455696,395,37,0.09367088607594937
2029,507,1.05625,480,42,0.0875
2030,469,1.2814207650273224,366,41,0.11202185792349727
2031,494,1.4195402298850575,348,40,0.11494252873563218
2032,512,1.1879350348027842,431,39,0.09048723897911833
2033,497,1.2942708333333333,384,42,0.109375
2034,512,1.17162471395881,437,45,0.10297482837528604
2035,482,1.201995012468828,401,38,0.09476309226932668
2036,512,1.1130434782608696,460,41,0.0891304347826087
2037,508,1.4309859154929578,355,52,0.14647887323943662
2038,495,1.2468513853904282,397,28,0.07052896725440806
2039,512,1.2075471698113207,424,38,0.08962264150943396
2040,508,1.4555873925501432,349,112,0.3209169054441261
2041,502,1.3072916666666667,384,26,0.06770833333333333
2042,506,1.4293785310734464,354,47,0.1327683615819209
2043,474,1.4065281899109792,337,38,0.11275964391691394
2044,498,1.263959390862944,394,48,0.1218274111675127
2045,512,1.3128205128205128,390,45,0.11538461538461539
2046,462,1.2692307692307692,364,39,0.10714285714285714
2047,465,1.2533692722371967,371,39,0.10512129380053908
2048,499,1.3378016085790885,373,38,0.10187667560321716
2049,512,1.3617021276595744,376,100,0.26595744680851063
2050,472,1.3563218390804597,348,31,0.08908045977011494
2051,509,1.3831521739130435,368,37,0.10054347826086957
2052,461,1.3059490084985836,353,43,0.12181303116147309
2053,456,1.314121037463977,347,33,0.09510086455331412
2054,512,1.1851851851851851,432,42,0.09722222222222222
2055,467,1.2759562841530054,366,45,0.12295081967213115
2056,512,1.3094629156010231,391,52,0.1329923273657289
2057,453,1.4335443037974684,316,40,0.12658227848101267
2058,460,1.15,400,25,0.0625
2059,512,1.210401891252955,423,48,0.11347517730496454
2060,509,1.1755196304849884,433,45,0.10392609699769054
2061,512,1.2768079800498753,401,92,0.22942643391521197
2062,468,1.248,375,100,0.26666666666666666
2063,497,1.3542234332425067,367,34,0.09264305177111716
2064,499,1.3822714681440442,361,52,0.1440443213296399
2065,498,1.3949579831932772,357,40,0.11204481792717087
2066,512,1.3875338753387534,369,45,0.12195121951219512
2067,512,1.4504249291784703,353,105,0.29745042492917845
2068,464,1.4320987654320987,324,28,0.08641975308641975
2069,478,1.3168044077134986,363,32,0.0881542699724518
2070,497,1.5198776758409787,327,115,0.3516819571865443
2071,451,1.4933774834437086,302,47,0.15562913907284767
2072,503,1.27020202020202,396,46,0.11616161616161616
2073,507,1.254950495049505,404,51,0.12623762376237624
2074,512,1.2962025316455696,395,26,0.06582278481012659
2075,507,1.3272251308900525,382,41,0.10732984293193717
2076,499,1.3028720626631853,383,127,0.33159268929503916
2077,496,1.3478260869565217,368,36,0.09782608695652174
2078,507,1.4527220630372493,349,45,0.12893982808022922
2079,512,1.1377777777777778,450,37,0.08222222222222222
2080,493,1.3694444444444445,360,39,0.10833333333333334
2081,470,1.1352657004830917,414,41,0.09903381642512077
2082,466,1.2594594594594595,370,38,0.10270270270270271
2083,470,1.4285714285714286,329,50,0.1519756838905775
2084,473,1.3475783475783476,351,43,0.1225071225071225
2085,512,1.3950953678474114,367,102,0.2779291553133515
2086,441,1.4,315,43,0.1365079365079365
2087,467,1.3229461756373937,353,36,0.10198300283286119
2088,471,1.3495702005730659,349,38,0.10888252148997135
2089,490,1.2962962962962963,378,39,0.10317460317460317
2090,491,1.4231884057971014,345,46,0.13333333333333333
2091,512,1.3061224489795917,392,37,0.09438775510204081
2092,472,1.3147632311977715,359,29,0.0807799442896936
2093,512,1.426183844011142,359,40,0.11142061281337047
2094,512,1.2397094430992737,413,59,0.14285714285714285
2095,512,1.1403118040089086,449,42,0.0935412026726058
2096,487,1.3757062146892656,354,50,0.14124293785310735
2097,502,1.3005181347150259,386,39,0.10103626943005181
2098,509,1.3794037940379404,369,43,0.11653116531165311
2099,446,1.1989247311827957,372,43,0.11559139784946236
2100,489,1.4773413897280967,331,33,0.09969788519637462
2101,512,1.471264367816092,348,52,0.14942528735632185
2102,512,1.4463276836158192,354,36,0.1016949152542373
2103,505,1.256218905472637,402,46,0.11442786069651742
2104,478,1.1920199501246882,401,40,0.09975062344139651
2105,484,1.3296703296703296,364,100,0.27472527472527475
2106,507,1.5794392523364487,321,95,0.29595015576323985
2107,512,1.3544973544973544,378,39,0.10317460317460317
2108,491,1.2367758186397986,397,39,0.0982367758186398
2109,480,1.5,320,116,0.3625
2110,452,1.2282608695652173,368,40,0.10869565217391304
2111,456,1.3217391304347825,345,33,0.09565217391304348
2112,504,1.3658536585365855,369,31,0.08401084010840108
2113,497,1.3324396782841823,373,92,0.24664879356568364
2114,512,1.1824480369515011,433,110,0.2540415704387991
2115,512,1.1962616822429906,428,37,0.08644859813084112
2116,512,1.4104683195592287,363,46,0.12672176308539945
2117,497,1.3616438356164384,365,45,0.1232876712328767
2118,508,1.372972972972973,370,40,0.10810810810810811
2119,512,1.3950953678474114,367,40,0.10899182561307902
2120,512,1.3094629156010231,391,41,0.10485933503836317
2121,456,1.2737430167597765,358,27,0.07541899441340782
2122,509,1.3794037940379404,369,37,0.1002710027100271
2123,498,1.2671755725190839,393,38,0.09669211195928754
2124,459,1.2405405405405405,370,113,0.3054054054054054
2125,512,1.322997416020672,387,40,0.10335917312661498
2126,505,1.3873626373626373,364,32,0.08791208791208792
2127,471,1.2427440633245384,379,38,0.10026385224274406
2128,509,1.2821158690176322,397,40,0.10075566750629723
2129,512,1.1824480369515011,433,43,0.09930715935334873
2130,438,1.2882352941176471,340,46,0.13529411764705881
2131,500,1.3404825737265416,373,38,0.10187667560321716
2132,479,1.315934065934066,364,37,0.10164835164835165
2133,481,1.2428940568475453,387,37,0.09560723514211886
2134,438,1.489795918367347,294,42,0.14285714285714285
2135,490,1.25,392,45,0.11479591836734694
2136,494,1.2864583333333333,384,45,0.1171875
2137,469,1.3361823361823362,351,110,0.31339031339031337
2138,468,1.2682926829268293,369,27,0.07317073170731707
2139,512,1.3195876288659794,388,31,0.07989690721649484
2140,512,1.2018779342723005,426,122,0.2863849765258216
2141,502,1.2303921568627452,408,44,0.10784313725490197
2142,499,1.313157894736842,380,39,0.10263157894736842
2143,499,1.3899721448467968,359,53,0.14763231197771587
2144,494,1.3103448275862069,377,39,0.10344827586206896
2145,476,1.3222222222222222,360,45,0.125
2146,430,1.360759493670886,316,50,0.15822784810126583
2147,512,1.3061224489795917,392,46,0.11734693877551021
2148,478,1.186104218362283,403,40,0.09925558312655088
2149,501,1.3651226158038148,367,39,0.10626702997275204
2150,498,1.2769230769230768,390,47,0.12051282051282051
2151,512,1.3875338753387534,369,42,0.11382113821138211
2152,475,1.3929618768328447,341,112,0.3284457478005865
2153,509,1.0604166666666666,480,50,0.10416666666666667
2154,512,1.1879350348027842,431,42,0.09744779582366589
2155,453,1.2276422764227641,369,40,0.10840108401084012
2156,442,1.3855799373040751,319,47,0.14733542319749215
2157,512,1.032258064516129,496,35,0.07056451612903226
2158,500,1.2987012987012987,385,45,0.11688311688311688
2159,512,1.3161953727506426,389,36,0.09254498714652956
2160,512,1.3726541554959786,373,34,0.09115281501340483
2161,512,1.3653333333333333,375,38,0.10133333333333333
2162,474,1.4107142857142858,336,38,0.1130952380952381
2163,512,1.1851851851851851,432,80,0.18518518518518517
2164,507,1.2611940298507462,402,110,0.2736318407960199
2165,480,1.2972972972972974,370,37,0.1
2166,503,1.378082191780822,365,31,0.08493150684931507
2167,511,1.3626666666666667,375,45,0.12
2168,512,1.2896725440806045,397,26,0.0654911838790932
2169,512,1.245742092457421,411,24,0.058394160583941604
2170,483,1.2949061662198391,373,92,0.24664879356568364
2171,512,1.2278177458033572,417,37,0.08872901678657075
2172,496,1.2717948717948717,390,117,0.3
2173,510,1.2814070351758795,398,42,0.10552763819095477
2174,505,1.3911845730027548,363,40,0.11019283746556474
2175,430,1.382636655948553,311,46,0.14790996784565916
2176,512,1.245742092457421,411,41,0.09975669099756691
2177,512,1.322997416020672,387,35,0.09043927648578812
2178,506,1.265,400,41,0.1025
2179,512,1.2610837438423645,406,22,0.054187192118226604
2180,441,1.4318181818181819,308,43,0.1396103896103896
2181,477,1.3398876404494382,356,43,0.12078651685393259
2182,500,1.2690355329949239,394,36,0.09137055837563451
2183,512,1.3544973544973544,378,25,0.06613756613756613
2184,512,1.28,400,97,0.2425
2185,450,1.495016611295681,301,47,0.15614617940199335
2186,508,1.309278350515464,388,37,0.09536082474226804
2187,512,1.5058823529411764,340,46,0.13529411764705881
2188,489,1.2133995037220844,403,41,0.10173697270471464
2189,500,1.3054830287206267,383,43,0.1122715404699739
2190,467,1.345821325648415,347,36,0.1037463976945245
2191,481,1.15625,416,25,0.06009615384615385
2192,512,1.3264248704663213,386,45,0.11658031088082901
2193,512,1.292929292929293,396,92,0.23232323232323232
2194,512,1.2190476190476192,420,38,0.09047619047619047
2195,508,1.3766937669376693,369,42,0.11382113821138211
2196,495,1.2692307692307692,390,47,0.12051282051282051
2197,493,1.3770949720670391,358,42,0.11731843575418995
2198,512,1.1906976744186046,430,49,0.11395348837209303
2199,499,1.2697201017811706,393,45,0.11450381679389313
2200,491,1.4398826979472141,341,105,0.30791788856304986
2201,503,1.3133159268929504,383,51,0.13315926892950392
2202,439,1.2911764705882354,340,46,0.13529411764705881
2203,506,1.225181598062954,413,40,0.09685230024213075
2204,482,1.251948051948052,385,47,0.12207792207792208
2205,505,1.2688442211055277,398,46,0.11557788944723618
2206,512,1.2704714640198511,403,95,0.23573200992555832
2207,508,1.4269662921348314,356,130,0.3651685393258427
2208,491,1.2493638676844783,393,45,0.11450381679389313
2209,512,1.3061224489795917,392,35,0.08928571428571429
2210,512,1.1082251082251082,462,28,0.06060606060606061
2211,496,1.3087071240105541,379,45,0.11873350923482849
2212,512,1.3438320209973753,381,43,0.11286089238845144
2213,500,1.2690355329949239,394,92,0.233502538071066
2214,512,1.257985257985258,407,24,0.05896805896805897
2215,494,1.1761904761904762,420,47,0.11190476190476191
2216,460,1.4556962025316456,316,53,0.16772151898734178
2217,498,1.1913875598086126,418,44,0.10526315789473684
2218,493,1.373259052924791,359,39,0.10863509749303621
2219,512,1.2641975308641975,405,45,0.1111111111111111
2220,491,1.3163538873994638,373,45,0.12064343163538874
2221,512,1.2278177458033572,417,46,0.11031175059952038
2222,491,1.3526170798898072,363,45,0.12396694214876033
2223,492,1.2647814910025708,389,312,0.8020565552699229
2224,457,1.401840490797546,326,249,0.7638036809815951
2225,499,1.256926952141058,397,40,0.10075566750629723
2226,498,1.3833333333333333,360,34,0.09444444444444444
2227,512,1.3333333333333333,384,95,0.24739583333333334
2228,506,1.3712737127371273,369,37,0.1002710027100271
2229,482,1.1586538461538463,416,25,0.06009615384615385
2230,471,1.3083333333333333,360,40,0.1111111111111111
2231,467,1.3229461756373937,353,40,0.11331444759206799
2232,512,1.1428571428571428,448,40,0.08928571428571429
2233,512,1.3368146214099217,383,39,0.10182767624020887
2234,459,1.2644628099173554,363,38,0.1046831955922865
2235,501,1.3577235772357723,369,40,0.10840108401084012
2236,506,1.2493827160493827,405,41,0.10123456790123457
2237,481,1.2964959568733154,371,37,0.09973045822102426
2238,512,1.1531531531531531,444,41,0.09234234234234234
2239,512,1.2018779342723005,426,105,0.24647887323943662
2240,461,1.263013698630137,365,44,0.12054794520547946
2241,511,1.199530516431925,426,112,0.26291079812206575
2242,497,1.37292817679558,362,37,0.10220994475138122
2243,512,1.1906976744186046,430,49,0.11395348837209303
2244,496,1.2950391644908616,383,42,0.10966057441253264
2245,512,1.199063231850117,427,37,0.08665105386416862
2246,499,1.2994791666666667,384,49,0.12760416666666666
2247,507,1.4527220630372493,349,45,0.12893982808022922
2248,512,1.3298701298701299,385,37,0.09610389610389611
2249,492,1.4017094017094016,351,38,0.10826210826210826
2250,498,1.3070866141732282,381,41,0.10761154855643044
2251,497,1.37292817679558,362,37,0.10220994475138122
2252,512,1.4341736694677871,357,63,0.17647058823529413
2253,490,1.1893203883495145,412,105,0.25485436893203883
2254,511,1.3035714285714286,392,40,0.10204081632653061
2255,512,1.2132701421800949,422,43,0.1018957345971564
2256,502,1.3494623655913978,372,37,0.09946236559139784
2257,512,1.2132701421800949,422,255,0.6042654028436019
2258,438,1.280701754385965,342,46,0.13450292397660818
2259,491,1.2275,400,41,0.1025
2260,422,1.3146417445482865,321,38,0.11838006230529595
2261,460,1.3897280966767371,331,53,0.16012084592145015
2262,416,1.256797583081571,331,26,0.07854984894259819
2263,512,1.3689839572192513,374,38,0.10160427807486631
2264,474,1.2741935483870968,372,105,0.28225806451612906
2265,509,1.4542857142857142,350,40,0.11428571428571428
2266,507,1.2738693467336684,398,41,0.10301507537688442
2267,455,1.3663663663663663,333,40,0.12012012012012012
2268,490,1.4759036144578312,332,47,0.14156626506024098
2269,457,1.3975535168195719,327,50,0.1529051987767584
2270,458,1.4967320261437909,306,36,0.11764705882352941
2271,512,1.1252747252747253,455,44,0.0967032967032967
2272,512,1.3617021276595744,376,43,0.11436170212765957
2273,507,1.377717391304348,368,100,0.2717391304347826
2274,496,1.312169312169312,378,36,0.09523809523809523
2275,512,1.4143646408839778,362,31,0.0856353591160221
2276,467,1.4024024024024024,333,48,0.14414414414414414
2277,446,1.4966442953020134,298,47,0.15771812080536912
2278,483,1.3644067796610169,354,37,0.10451977401129943
2279,496,1.4502923976608186,342,115,0.3362573099415205
2280,497,1.4405797101449276,345,42,0.12173913043478261
2281,485,1.4477611940298507,335,52,0.15522388059701492
2282,512,1.2427184466019416,412,63,0.1529126213592233
2283,489,1.2348484848484849,396,41,0.10353535353535354
2284,491,1.1859903381642511,414,296,0.714975845410628
2285,512,1.2832080200501252,399,38,0.09523809523809523
2286,512,1.2248803827751196,418,39,0.09330143540669857
2287,486,1.35,360,30,0.08333333333333333
2288,457,1.3520710059171597,338,50,0.14792899408284024
2289,512,1.2768079800498753,401,37,0.09226932668329177
2290,512,1.3298701298701299,385,42,0.10909090909090909
2291,464,1.1806615776081424,393,25,0.06361323155216285
2292,467,1.2453333333333334,375,37,0.09866666666666667
2293,467,1.2453333333333334,375,37,0.09866666666666667
2294,505,1.281725888324873,394,40,0.10152284263959391
2295,512,1.4586894586894588,351,46,0.13105413105413105
2296,512,1.3298701298701299,385,107,0.2779220779220779
2297,482,1.1586538461538463,416,25,0.06009615384615385
2298,469,1.2407407407407407,378,42,0.1111111111111111
2299,508,1.3841961852861036,367,40,0.10899182561307902
2300,512,1.1851851851851851,432,32,0.07407407407407407
2301,460,1.2637362637362637,364,36,0.0989010989010989
2302,482,1.3169398907103824,366,270,0.7377049180327869
2303,512,1.2132701421800949,422,107,0.25355450236966826
2304,494,1.2898172323759791,383,48,0.12532637075718014
2305,481,1.4064327485380117,342,43,0.12573099415204678
2306,438,1.319277108433735,332,42,0.12650602409638553
2307,512,1.3617021276595744,376,42,0.11170212765957446
2308,512,1.1824480369515011,433,39,0.09006928406466513
2309,509,1.189252336448598,428,37,0.08644859813084112
2310,512,1.4755043227665705,347,52,0.14985590778097982
2311,512,1.2190476190476192,420,48,0.11428571428571428
2312,512,1.1609977324263039,441,60,0.1360544217687075
2313,469,1.3211267605633803,355,47,0.1323943661971831
2314,460,1.15,400,25,0.0625
